support,itemsets
0.010382868267358857,"frozenset({""O'Brien Men's Neoprene Life Vest"", 'Clicgear 8.0 Shoe Brush', 'Pelican Sunstream 100 Kayak', ""Nike Men's CJ Elite 2 TD Football Cleat"", ""Nike Men's Dri-FIT Victory Golf Polo""})"
0.012410772225827385,"frozenset({'Perfect Fitness Perfect Rip Deck', ""O'Brien Men's Neoprene Life Vest"", 'Clicgear 8.0 Shoe Brush', ""Nike Men's CJ Elite 2 TD Football Cleat"", ""Nike Men's Dri-FIT Victory Golf Polo""})"
0.011437378325762491,"frozenset({'Perfect Fitness Perfect Rip Deck', 'Clicgear 8.0 Shoe Brush', 'Pelican Sunstream 100 Kayak', ""Nike Men's CJ Elite 2 TD Football Cleat"", ""Nike Men's Dri-FIT Victory Golf Polo""})"
0.011194029850746268,"frozenset({""Nike Men's Free 5.0+ Running Shoe"", 'Perfect Fitness Perfect Rip Deck', ""O'Brien Men's Neoprene Life Vest"", 'Clicgear 8.0 Shoe Brush', ""Nike Men's CJ Elite 2 TD Football Cleat""})"
0.010139519792342634,"frozenset({""Nike Men's Free 5.0+ Running Shoe"", 'Perfect Fitness Perfect Rip Deck', 'Clicgear 8.0 Shoe Brush', 'Pelican Sunstream 100 Kayak', ""Nike Men's CJ Elite 2 TD Football Cleat""})"
0.011194029850746268,"frozenset({'Perfect Fitness Perfect Rip Deck', ""O'Brien Men's Neoprene Life Vest"", 'Clicgear 8.0 Shoe Brush', 'Pelican Sunstream 100 Kayak', ""Nike Men's CJ Elite 2 TD Football Cleat""})"
0.0104639844256976,"frozenset({""Nike Men's Free 5.0+ Running Shoe"", 'Perfect Fitness Perfect Rip Deck', ""O'Brien Men's Neoprene Life Vest"", 'Clicgear 8.0 Shoe Brush', ""Nike Men's Dri-FIT Victory Golf Polo""})"
0.0104639844256976,"frozenset({'Perfect Fitness Perfect Rip Deck', ""O'Brien Men's Neoprene Life Vest"", 'Clicgear 8.0 Shoe Brush', 'Pelican Sunstream 100 Kayak', ""Nike Men's Dri-FIT Victory Golf Polo""})"
0.010139519792342634,"frozenset({""Diamondback Women's Serene Classic Comfort Bi"", 'Field & Stream Sportsman 16 Gun Fire Safe', 'Clicgear Rovic Cooler Bag', ""Nike Men's CJ Elite 2 TD Football Cleat"", ""Nike Men's Dri-FIT Victory Golf Polo""})"
0.010220635950681376,"frozenset({""Diamondback Women's Serene Classic Comfort Bi"", 'Field & Stream Sportsman 16 Gun Fire Safe', 'Clicgear Rovic Cooler Bag', ""O'Brien Men's Neoprene Life Vest"", ""Nike Men's CJ Elite 2 TD Football Cleat""})"
0.011112913692407527,"frozenset({""Diamondback Women's Serene Classic Comfort Bi"", 'Field & Stream Sportsman 16 Gun Fire Safe', 'Perfect Fitness Perfect Rip Deck', 'Clicgear Rovic Cooler Bag', ""Nike Men's CJ Elite 2 TD Football Cleat""})"
0.0104639844256976,"frozenset({""Diamondback Women's Serene Classic Comfort Bi"", 'Perfect Fitness Perfect Rip Deck', 'Field & Stream Sportsman 16 Gun Fire Safe', 'Clicgear Rovic Cooler Bag', ""Nike Men's Dri-FIT Victory Golf Polo""})"
0.010788449059052563,"frozenset({""Diamondback Women's Serene Classic Comfort Bi"", 'Field & Stream Sportsman 16 Gun Fire Safe', 'Perfect Fitness Perfect Rip Deck', ""O'Brien Men's Neoprene Life Vest"", 'Clicgear Rovic Cooler Bag'})"
0.010382868267358857,"frozenset({""Diamondback Women's Serene Classic Comfort Bi"", 'Field & Stream Sportsman 16 Gun Fire Safe', 'Perfect Fitness Perfect Rip Deck', 'Clicgear Rovic Cooler Bag', 'Pelican Sunstream 100 Kayak'})"
0.010707332900713823,"frozenset({""Diamondback Women's Serene Classic Comfort Bi"", 'Perfect Fitness Perfect Rip Deck', 'Clicgear Rovic Cooler Bag', ""Nike Men's CJ Elite 2 TD Football Cleat"", ""Nike Men's Dri-FIT Victory Golf Polo""})"
0.010058403634003893,"frozenset({""Diamondback Women's Serene Classic Comfort Bi"", ""Nike Men's Free 5.0+ Running Shoe"", 'Perfect Fitness Perfect Rip Deck', 'Clicgear Rovic Cooler Bag', ""Nike Men's CJ Elite 2 TD Football Cleat""})"
0.010869565217391304,"frozenset({""Diamondback Women's Serene Classic Comfort Bi"", 'Perfect Fitness Perfect Rip Deck', 'Clicgear Rovic Cooler Bag', ""O'Brien Men's Neoprene Life Vest"", ""Nike Men's CJ Elite 2 TD Football Cleat""})"
0.010788449059052563,"frozenset({""Diamondback Women's Serene Classic Comfort Bi"", 'Perfect Fitness Perfect Rip Deck', 'Clicgear Rovic Cooler Bag', 'Pelican Sunstream 100 Kayak', ""Nike Men's CJ Elite 2 TD Football Cleat""})"
0.01054510058403634,"frozenset({""Diamondback Women's Serene Classic Comfort Bi"", 'Perfect Fitness Perfect Rip Deck', ""O'Brien Men's Neoprene Life Vest"", 'Clicgear Rovic Cooler Bag', ""Nike Men's Dri-FIT Victory Golf Polo""})"
0.010382868267358857,"frozenset({""Diamondback Women's Serene Classic Comfort Bi"", 'Perfect Fitness Perfect Rip Deck', 'Clicgear Rovic Cooler Bag', 'Pelican Sunstream 100 Kayak', ""Nike Men's Dri-FIT Victory Golf Polo""})"
0.010301752109020117,"frozenset({""Diamondback Women's Serene Classic Comfort Bi"", 'Perfect Fitness Perfect Rip Deck', ""O'Brien Men's Neoprene Life Vest"", 'Pelican Sunstream 100 Kayak', 'Clicgear Rovic Cooler Bag'})"
0.010869565217391304,"frozenset({'Field & Stream Sportsman 16 Gun Fire Safe', 'Clicgear Rovic Cooler Bag', ""O'Brien Men's Neoprene Life Vest"", ""Nike Men's CJ Elite 2 TD Football Cleat"", ""Nike Men's Dri-FIT Victory Golf Polo""})"
0.010788449059052563,"frozenset({'Field & Stream Sportsman 16 Gun Fire Safe', 'Clicgear Rovic Cooler Bag', 'Pelican Sunstream 100 Kayak', ""Nike Men's CJ Elite 2 TD Football Cleat"", ""Nike Men's Dri-FIT Victory Golf Polo""})"
0.011761842959117455,"frozenset({'Field & Stream Sportsman 16 Gun Fire Safe', 'Perfect Fitness Perfect Rip Deck', 'Clicgear Rovic Cooler Bag', ""Nike Men's CJ Elite 2 TD Football Cleat"", ""Nike Men's Dri-FIT Victory Golf Polo""})"
0.010788449059052563,"frozenset({""Nike Men's Free 5.0+ Running Shoe"", 'Field & Stream Sportsman 16 Gun Fire Safe', 'Perfect Fitness Perfect Rip Deck', 'Clicgear Rovic Cooler Bag', ""Nike Men's CJ Elite 2 TD Football Cleat""})"
0.010301752109020117,"frozenset({'Field & Stream Sportsman 16 Gun Fire Safe', 'Clicgear Rovic Cooler Bag', ""O'Brien Men's Neoprene Life Vest"", 'Pelican Sunstream 100 Kayak', ""Nike Men's CJ Elite 2 TD Football Cleat""})"
0.011761842959117455,"frozenset({'Field & Stream Sportsman 16 Gun Fire Safe', 'Perfect Fitness Perfect Rip Deck', 'Clicgear Rovic Cooler Bag', ""O'Brien Men's Neoprene Life Vest"", ""Nike Men's CJ Elite 2 TD Football Cleat""})"
0.01127514600908501,"frozenset({'Field & Stream Sportsman 16 Gun Fire Safe', 'Perfect Fitness Perfect Rip Deck', 'Clicgear Rovic Cooler Bag', 'Pelican Sunstream 100 Kayak', ""Nike Men's CJ Elite 2 TD Football Cleat""})"
0.0104639844256976,"frozenset({""Nike Men's Free 5.0+ Running Shoe"", 'Field & Stream Sportsman 16 Gun Fire Safe', 'Perfect Fitness Perfect Rip Deck', 'Clicgear Rovic Cooler Bag', ""Nike Men's Dri-FIT Victory Golf Polo""})"
0.010220635950681376,"frozenset({'Field & Stream Sportsman 16 Gun Fire Safe', ""O'Brien Men's Neoprene Life Vest"", 'Pelican Sunstream 100 Kayak', 'Clicgear Rovic Cooler Bag', ""Nike Men's Dri-FIT Victory Golf Polo""})"
0.011437378325762491,"frozenset({'Field & Stream Sportsman 16 Gun Fire Safe', 'Perfect Fitness Perfect Rip Deck', ""O'Brien Men's Neoprene Life Vest"", 'Clicgear Rovic Cooler Bag', ""Nike Men's Dri-FIT Victory Golf Polo""})"
0.01135626216742375,"frozenset({'Field & Stream Sportsman 16 Gun Fire Safe', 'Perfect Fitness Perfect Rip Deck', 'Clicgear Rovic Cooler Bag', 'Pelican Sunstream 100 Kayak', ""Nike Men's Dri-FIT Victory Golf Polo""})"
0.0104639844256976,"frozenset({""Nike Men's Free 5.0+ Running Shoe"", 'Field & Stream Sportsman 16 Gun Fire Safe', 'Perfect Fitness Perfect Rip Deck', ""O'Brien Men's Neoprene Life Vest"", 'Clicgear Rovic Cooler Bag'})"
0.010139519792342634,"frozenset({""Nike Men's Free 5.0+ Running Shoe"", 'Field & Stream Sportsman 16 Gun Fire Safe', 'Perfect Fitness Perfect Rip Deck', 'Clicgear Rovic Cooler Bag', 'Pelican Sunstream 100 Kayak'})"
0.011031797534068787,"frozenset({'Field & Stream Sportsman 16 Gun Fire Safe', 'Perfect Fitness Perfect Rip Deck', ""O'Brien Men's Neoprene Life Vest"", 'Pelican Sunstream 100 Kayak', 'Clicgear Rovic Cooler Bag'})"
0.010707332900713823,"frozenset({""Nike Men's Free 5.0+ Running Shoe"", 'Perfect Fitness Perfect Rip Deck', 'Clicgear Rovic Cooler Bag', ""Nike Men's CJ Elite 2 TD Football Cleat"", ""Nike Men's Dri-FIT Victory Golf Polo""})"
0.01054510058403634,"frozenset({'Clicgear Rovic Cooler Bag', ""O'Brien Men's Neoprene Life Vest"", 'Pelican Sunstream 100 Kayak', ""Nike Men's CJ Elite 2 TD Football Cleat"", ""Nike Men's Dri-FIT Victory Golf Polo""})"
0.011761842959117455,"frozenset({'Perfect Fitness Perfect Rip Deck', 'Clicgear Rovic Cooler Bag', ""O'Brien Men's Neoprene Life Vest"", ""Nike Men's CJ Elite 2 TD Football Cleat"", ""Nike Men's Dri-FIT Victory Golf Polo""})"
0.011680726800778715,"frozenset({'Perfect Fitness Perfect Rip Deck', 'Clicgear Rovic Cooler Bag', 'Pelican Sunstream 100 Kayak', ""Nike Men's CJ Elite 2 TD Football Cleat"", ""Nike Men's Dri-FIT Victory Golf Polo""})"
0.01054510058403634,"frozenset({""Nike Men's Free 5.0+ Running Shoe"", 'Perfect Fitness Perfect Rip Deck', 'Clicgear Rovic Cooler Bag', ""O'Brien Men's Neoprene Life Vest"", ""Nike Men's CJ Elite 2 TD Football Cleat""})"
0.010382868267358857,"frozenset({""Nike Men's Free 5.0+ Running Shoe"", 'Perfect Fitness Perfect Rip Deck', 'Clicgear Rovic Cooler Bag', 'Pelican Sunstream 100 Kayak', ""Nike Men's CJ Elite 2 TD Football Cleat""})"
0.01135626216742375,"frozenset({'Perfect Fitness Perfect Rip Deck', 'Clicgear Rovic Cooler Bag', ""O'Brien Men's Neoprene Life Vest"", 'Pelican Sunstream 100 Kayak', ""Nike Men's CJ Elite 2 TD Football Cleat""})"
0.011112913692407527,"frozenset({'Perfect Fitness Perfect Rip Deck', ""O'Brien Men's Neoprene Life Vest"", 'Pelican Sunstream 100 Kayak', 'Clicgear Rovic Cooler Bag', ""Nike Men's Dri-FIT Victory Golf Polo""})"
0.01054510058403634,"frozenset({""Diamondback Women's Serene Classic Comfort Bi"", 'Field & Stream Sportsman 16 Gun Fire Safe', ""Nike Men's Dri-FIT Victory Golf Polo"", ""Nike Men's CJ Elite 2 TD Football Cleat"", ""Columbia Men's PFG Anchor Tough T-Shirt""})"
0.0104639844256976,"frozenset({""Diamondback Women's Serene Classic Comfort Bi"", 'Field & Stream Sportsman 16 Gun Fire Safe', ""O'Brien Men's Neoprene Life Vest"", ""Nike Men's CJ Elite 2 TD Football Cleat"", ""Columbia Men's PFG Anchor Tough T-Shirt""})"
0.011031797534068787,"frozenset({""Diamondback Women's Serene Classic Comfort Bi"", 'Perfect Fitness Perfect Rip Deck', 'Field & Stream Sportsman 16 Gun Fire Safe', ""Nike Men's CJ Elite 2 TD Football Cleat"", ""Columbia Men's PFG Anchor Tough T-Shirt""})"
0.010301752109020117,"frozenset({""Diamondback Women's Serene Classic Comfort Bi"", 'Field & Stream Sportsman 16 Gun Fire Safe', ""O'Brien Men's Neoprene Life Vest"", ""Nike Men's Dri-FIT Victory Golf Polo"", ""Columbia Men's PFG Anchor Tough T-Shirt""})"
0.0104639844256976,"frozenset({""Diamondback Women's Serene Classic Comfort Bi"", 'Perfect Fitness Perfect Rip Deck', 'Field & Stream Sportsman 16 Gun Fire Safe', ""Nike Men's Dri-FIT Victory Golf Polo"", ""Columbia Men's PFG Anchor Tough T-Shirt""})"
0.010707332900713823,"frozenset({""Diamondback Women's Serene Classic Comfort Bi"", 'Perfect Fitness Perfect Rip Deck', 'Field & Stream Sportsman 16 Gun Fire Safe', ""O'Brien Men's Neoprene Life Vest"", ""Columbia Men's PFG Anchor Tough T-Shirt""})"
0.010950681375730045,"frozenset({""Diamondback Women's Serene Classic Comfort Bi"", ""Nike Men's Dri-FIT Victory Golf Polo"", ""O'Brien Men's Neoprene Life Vest"", ""Nike Men's CJ Elite 2 TD Football Cleat"", ""Columbia Men's PFG Anchor Tough T-Shirt""})"
0.011194029850746268,"frozenset({""Diamondback Women's Serene Classic Comfort Bi"", 'Perfect Fitness Perfect Rip Deck', ""Nike Men's Dri-FIT Victory Golf Polo"", ""Nike Men's CJ Elite 2 TD Football Cleat"", ""Columbia Men's PFG Anchor Tough T-Shirt""})"
0.011437378325762491,"frozenset({""Diamondback Women's Serene Classic Comfort Bi"", 'Perfect Fitness Perfect Rip Deck', ""O'Brien Men's Neoprene Life Vest"", ""Nike Men's CJ Elite 2 TD Football Cleat"", ""Columbia Men's PFG Anchor Tough T-Shirt""})"
0.011112913692407527,"frozenset({""Diamondback Women's Serene Classic Comfort Bi"", 'Perfect Fitness Perfect Rip Deck', ""O'Brien Men's Neoprene Life Vest"", ""Nike Men's Dri-FIT Victory Golf Polo"", ""Columbia Men's PFG Anchor Tough T-Shirt""})"
0.010139519792342634,"frozenset({""Diamondback Women's Serene Classic Comfort Bi"", 'Perfect Fitness Perfect Rip Deck', ""O'Brien Men's Neoprene Life Vest"", 'Pelican Sunstream 100 Kayak', ""Columbia Men's PFG Anchor Tough T-Shirt""})"
0.011761842959117455,"frozenset({'Field & Stream Sportsman 16 Gun Fire Safe', ""Nike Men's Dri-FIT Victory Golf Polo"", ""O'Brien Men's Neoprene Life Vest"", ""Nike Men's CJ Elite 2 TD Football Cleat"", ""Columbia Men's PFG Anchor Tough T-Shirt""})"
0.01062621674237508,"frozenset({'Field & Stream Sportsman 16 Gun Fire Safe', ""Nike Men's Dri-FIT Victory Golf Polo"", 'Pelican Sunstream 100 Kayak', ""Nike Men's CJ Elite 2 TD Football Cleat"", ""Columbia Men's PFG Anchor Tough T-Shirt""})"
0.012086307592472421,"frozenset({'Perfect Fitness Perfect Rip Deck', 'Field & Stream Sportsman 16 Gun Fire Safe', ""Nike Men's Dri-FIT Victory Golf Polo"", ""Nike Men's CJ Elite 2 TD Football Cleat"", ""Columbia Men's PFG Anchor Tough T-Shirt""})"
0.010707332900713823,"frozenset({'Field & Stream Sportsman 16 Gun Fire Safe', ""O'Brien Men's Neoprene Life Vest"", 'Pelican Sunstream 100 Kayak', ""Nike Men's CJ Elite 2 TD Football Cleat"", ""Columbia Men's PFG Anchor Tough T-Shirt""})"
0.012167423750811162,"frozenset({'Perfect Fitness Perfect Rip Deck', 'Field & Stream Sportsman 16 Gun Fire Safe', ""O'Brien Men's Neoprene Life Vest"", ""Nike Men's CJ Elite 2 TD Football Cleat"", ""Columbia Men's PFG Anchor Tough T-Shirt""})"
0.011112913692407527,"frozenset({'Perfect Fitness Perfect Rip Deck', 'Field & Stream Sportsman 16 Gun Fire Safe', 'Pelican Sunstream 100 Kayak', ""Nike Men's CJ Elite 2 TD Football Cleat"", ""Columbia Men's PFG Anchor Tough T-Shirt""})"
0.0104639844256976,"frozenset({'Field & Stream Sportsman 16 Gun Fire Safe', ""O'Brien Men's Neoprene Life Vest"", 'Pelican Sunstream 100 Kayak', ""Nike Men's Dri-FIT Victory Golf Polo"", ""Columbia Men's PFG Anchor Tough T-Shirt""})"
0.011761842959117455,"frozenset({'Perfect Fitness Perfect Rip Deck', 'Field & Stream Sportsman 16 Gun Fire Safe', ""O'Brien Men's Neoprene Life Vest"", ""Nike Men's Dri-FIT Victory Golf Polo"", ""Columbia Men's PFG Anchor Tough T-Shirt""})"
0.01054510058403634,"frozenset({'Perfect Fitness Perfect Rip Deck', 'Field & Stream Sportsman 16 Gun Fire Safe', 'Pelican Sunstream 100 Kayak', ""Nike Men's Dri-FIT Victory Golf Polo"", ""Columbia Men's PFG Anchor Tough T-Shirt""})"
0.010788449059052563,"frozenset({'Perfect Fitness Perfect Rip Deck', 'Field & Stream Sportsman 16 Gun Fire Safe', ""O'Brien Men's Neoprene Life Vest"", 'Pelican Sunstream 100 Kayak', ""Columbia Men's PFG Anchor Tough T-Shirt""})"
0.010058403634003893,"frozenset({""Nike Men's Free 5.0+ Running Shoe"", ""Nike Men's Dri-FIT Victory Golf Polo"", ""O'Brien Men's Neoprene Life Vest"", ""Nike Men's CJ Elite 2 TD Football Cleat"", ""Columbia Men's PFG Anchor Tough T-Shirt""})"
0.010382868267358857,"frozenset({""Nike Men's Free 5.0+ Running Shoe"", 'Perfect Fitness Perfect Rip Deck', ""Nike Men's Dri-FIT Victory Golf Polo"", ""Nike Men's CJ Elite 2 TD Football Cleat"", ""Columbia Men's PFG Anchor Tough T-Shirt""})"
0.011112913692407527,"frozenset({""Nike Men's Dri-FIT Victory Golf Polo"", ""O'Brien Men's Neoprene Life Vest"", 'Pelican Sunstream 100 Kayak', ""Nike Men's CJ Elite 2 TD Football Cleat"", ""Columbia Men's PFG Anchor Tough T-Shirt""})"
0.012978585334198572,"frozenset({'Perfect Fitness Perfect Rip Deck', ""Nike Men's Dri-FIT Victory Golf Polo"", ""O'Brien Men's Neoprene Life Vest"", ""Nike Men's CJ Elite 2 TD Football Cleat"", ""Columbia Men's PFG Anchor Tough T-Shirt""})"
0.01127514600908501,"frozenset({'Perfect Fitness Perfect Rip Deck', ""Nike Men's Dri-FIT Victory Golf Polo"", 'Pelican Sunstream 100 Kayak', ""Nike Men's CJ Elite 2 TD Football Cleat"", ""Columbia Men's PFG Anchor Tough T-Shirt""})"
0.010301752109020117,"frozenset({""Nike Men's Free 5.0+ Running Shoe"", 'Perfect Fitness Perfect Rip Deck', ""O'Brien Men's Neoprene Life Vest"", ""Nike Men's CJ Elite 2 TD Football Cleat"", ""Columbia Men's PFG Anchor Tough T-Shirt""})"
0.011518494484101234,"frozenset({'Perfect Fitness Perfect Rip Deck', ""O'Brien Men's Neoprene Life Vest"", 'Pelican Sunstream 100 Kayak', ""Nike Men's CJ Elite 2 TD Football Cleat"", ""Columbia Men's PFG Anchor Tough T-Shirt""})"
0.0104639844256976,"frozenset({""Nike Men's Free 5.0+ Running Shoe"", 'Perfect Fitness Perfect Rip Deck', ""O'Brien Men's Neoprene Life Vest"", ""Nike Men's Dri-FIT Victory Golf Polo"", ""Columbia Men's PFG Anchor Tough T-Shirt""})"
0.011518494484101234,"frozenset({'Perfect Fitness Perfect Rip Deck', ""O'Brien Men's Neoprene Life Vest"", 'Pelican Sunstream 100 Kayak', ""Nike Men's Dri-FIT Victory Golf Polo"", ""Columbia Men's PFG Anchor Tough T-Shirt""})"
0.010301752109020117,"frozenset({""Diamondback Women's Serene Classic Comfort Bi"", 'Field & Stream Sportsman 16 Gun Fire Safe', 'ENO Atlas Hammock Straps', ""Nike Men's CJ Elite 2 TD Football Cleat"", ""Nike Men's Dri-FIT Victory Golf Polo""})"
0.010382868267358857,"frozenset({""Diamondback Women's Serene Classic Comfort Bi"", 'ENO Atlas Hammock Straps', 'Field & Stream Sportsman 16 Gun Fire Safe', ""O'Brien Men's Neoprene Life Vest"", ""Nike Men's CJ Elite 2 TD Football Cleat""})"
0.010788449059052563,"frozenset({""Diamondback Women's Serene Classic Comfort Bi"", 'Field & Stream Sportsman 16 Gun Fire Safe', 'Perfect Fitness Perfect Rip Deck', 'ENO Atlas Hammock Straps', ""Nike Men's CJ Elite 2 TD Football Cleat""})"
0.010058403634003893,"frozenset({""Diamondback Women's Serene Classic Comfort Bi"", 'ENO Atlas Hammock Straps', 'Field & Stream Sportsman 16 Gun Fire Safe', 'Perfect Fitness Perfect Rip Deck', ""O'Brien Men's Neoprene Life Vest""})"
0.011437378325762491,"frozenset({""Diamondback Women's Serene Classic Comfort Bi"", 'ENO Atlas Hammock Straps', ""O'Brien Men's Neoprene Life Vest"", ""Nike Men's CJ Elite 2 TD Football Cleat"", ""Nike Men's Dri-FIT Victory Golf Polo""})"
0.01062621674237508,"frozenset({""Diamondback Women's Serene Classic Comfort Bi"", 'ENO Atlas Hammock Straps', 'Pelican Sunstream 100 Kayak', ""Nike Men's CJ Elite 2 TD Football Cleat"", ""Nike Men's Dri-FIT Victory Golf Polo""})"
0.011924075275794938,"frozenset({""Diamondback Women's Serene Classic Comfort Bi"", 'Perfect Fitness Perfect Rip Deck', 'ENO Atlas Hammock Straps', ""Nike Men's CJ Elite 2 TD Football Cleat"", ""Nike Men's Dri-FIT Victory Golf Polo""})"
0.010301752109020117,"frozenset({""Diamondback Women's Serene Classic Comfort Bi"", 'ENO Atlas Hammock Straps', ""O'Brien Men's Neoprene Life Vest"", 'Pelican Sunstream 100 Kayak', ""Nike Men's CJ Elite 2 TD Football Cleat""})"
0.011924075275794938,"frozenset({""Diamondback Women's Serene Classic Comfort Bi"", 'ENO Atlas Hammock Straps', 'Perfect Fitness Perfect Rip Deck', ""O'Brien Men's Neoprene Life Vest"", ""Nike Men's CJ Elite 2 TD Football Cleat""})"
0.010950681375730045,"frozenset({""Diamondback Women's Serene Classic Comfort Bi"", 'Perfect Fitness Perfect Rip Deck', 'ENO Atlas Hammock Straps', 'Pelican Sunstream 100 Kayak', ""Nike Men's CJ Elite 2 TD Football Cleat""})"
0.011194029850746268,"frozenset({""Diamondback Women's Serene Classic Comfort Bi"", 'ENO Atlas Hammock Straps', 'Perfect Fitness Perfect Rip Deck', ""O'Brien Men's Neoprene Life Vest"", ""Nike Men's Dri-FIT Victory Golf Polo""})"
0.010139519792342634,"frozenset({""Diamondback Women's Serene Classic Comfort Bi"", 'Perfect Fitness Perfect Rip Deck', 'ENO Atlas Hammock Straps', 'Pelican Sunstream 100 Kayak', ""Nike Men's Dri-FIT Victory Golf Polo""})"
0.011194029850746268,"frozenset({""Diamondback Women's Serene Classic Comfort Bi"", 'Glove It Imperial Golf Towel', 'Field & Stream Sportsman 16 Gun Fire Safe', ""Nike Men's CJ Elite 2 TD Football Cleat"", ""Nike Men's Dri-FIT Victory Golf Polo""})"
0.010220635950681376,"frozenset({""Diamondback Women's Serene Classic Comfort Bi"", 'Glove It Imperial Golf Towel', 'Field & Stream Sportsman 16 Gun Fire Safe', ""O'Brien Men's Neoprene Life Vest"", ""Nike Men's CJ Elite 2 TD Football Cleat""})"
0.011112913692407527,"frozenset({""Diamondback Women's Serene Classic Comfort Bi"", 'Glove It Imperial Golf Towel', 'Perfect Fitness Perfect Rip Deck', 'Field & Stream Sportsman 16 Gun Fire Safe', ""Nike Men's CJ Elite 2 TD Football Cleat""})"
0.01062621674237508,"frozenset({""Diamondback Women's Serene Classic Comfort Bi"", 'Glove It Imperial Golf Towel', 'Field & Stream Sportsman 16 Gun Fire Safe', ""O'Brien Men's Neoprene Life Vest"", ""Nike Men's Dri-FIT Victory Golf Polo""})"
0.010382868267358857,"frozenset({""Diamondback Women's Serene Classic Comfort Bi"", 'Glove It Imperial Golf Towel', 'Field & Stream Sportsman 16 Gun Fire Safe', 'Pelican Sunstream 100 Kayak', ""Nike Men's Dri-FIT Victory Golf Polo""})"
0.011599610642439974,"frozenset({""Diamondback Women's Serene Classic Comfort Bi"", 'Glove It Imperial Golf Towel', 'Perfect Fitness Perfect Rip Deck', 'Field & Stream Sportsman 16 Gun Fire Safe', ""Nike Men's Dri-FIT Victory Golf Polo""})"
0.01062621674237508,"frozenset({""Diamondback Women's Serene Classic Comfort Bi"", 'Glove It Imperial Golf Towel', 'Perfect Fitness Perfect Rip Deck', 'Field & Stream Sportsman 16 Gun Fire Safe', ""O'Brien Men's Neoprene Life Vest""})"
0.010301752109020117,"frozenset({""Diamondback Women's Serene Classic Comfort Bi"", 'Glove It Imperial Golf Towel', 'Perfect Fitness Perfect Rip Deck', 'Field & Stream Sportsman 16 Gun Fire Safe', 'Pelican Sunstream 100 Kayak'})"
0.010139519792342634,"frozenset({""Diamondback Women's Serene Classic Comfort Bi"", 'Field & Stream Sportsman 16 Gun Fire Safe', 'Glove It Urban Brick Golf Towel', ""Nike Men's CJ Elite 2 TD Football Cleat"", ""Nike Men's Dri-FIT Victory Golf Polo""})"
0.01054510058403634,"frozenset({""Diamondback Women's Serene Classic Comfort Bi"", 'Perfect Fitness Perfect Rip Deck', 'Field & Stream Sportsman 16 Gun Fire Safe', 'Glove It Urban Brick Golf Towel', ""Nike Men's CJ Elite 2 TD Football Cleat""})"
0.01054510058403634,"frozenset({""Diamondback Women's Serene Classic Comfort Bi"", 'Perfect Fitness Perfect Rip Deck', 'Field & Stream Sportsman 16 Gun Fire Safe', 'Glove It Urban Brick Golf Towel', ""Nike Men's Dri-FIT Victory Golf Polo""})"
0.010220635950681376,"frozenset({""Diamondback Women's Serene Classic Comfort Bi"", 'Perfect Fitness Perfect Rip Deck', 'Field & Stream Sportsman 16 Gun Fire Safe', 'Glove It Urban Brick Golf Towel', ""O'Brien Men's Neoprene Life Vest""})"
0.010139519792342634,"frozenset({""Diamondback Women's Serene Classic Comfort Bi"", ""Glove It Women's Imperial Golf Glove"", 'Field & Stream Sportsman 16 Gun Fire Safe', ""O'Brien Men's Neoprene Life Vest"", ""Nike Men's CJ Elite 2 TD Football Cleat""})"
0.010220635950681376,"frozenset({""Diamondback Women's Serene Classic Comfort Bi"", ""Glove It Women's Imperial Golf Glove"", 'Field & Stream Sportsman 16 Gun Fire Safe', 'Pelican Sunstream 100 Kayak', ""Nike Men's CJ Elite 2 TD Football Cleat""})"
0.0104639844256976,"frozenset({""Diamondback Women's Serene Classic Comfort Bi"", ""Glove It Women's Imperial Golf Glove"", 'Perfect Fitness Perfect Rip Deck', 'Field & Stream Sportsman 16 Gun Fire Safe', ""Nike Men's CJ Elite 2 TD Football Cleat""})"
0.01054510058403634,"frozenset({""Diamondback Women's Serene Classic Comfort Bi"", ""Glove It Women's Imperial Golf Glove"", 'Field & Stream Sportsman 16 Gun Fire Safe', ""O'Brien Men's Neoprene Life Vest"", ""Nike Men's Dri-FIT Victory Golf Polo""})"
0.010139519792342634,"frozenset({""Diamondback Women's Serene Classic Comfort Bi"", ""Glove It Women's Imperial Golf Glove"", 'Field & Stream Sportsman 16 Gun Fire Safe', 'Pelican Sunstream 100 Kayak', ""Nike Men's Dri-FIT Victory Golf Polo""})"
0.010788449059052563,"frozenset({""Diamondback Women's Serene Classic Comfort Bi"", ""Glove It Women's Imperial Golf Glove"", 'Perfect Fitness Perfect Rip Deck', 'Field & Stream Sportsman 16 Gun Fire Safe', ""Nike Men's Dri-FIT Victory Golf Polo""})"
0.010382868267358857,"frozenset({""Diamondback Women's Serene Classic Comfort Bi"", ""Glove It Women's Imperial Golf Glove"", 'Field & Stream Sportsman 16 Gun Fire Safe', ""O'Brien Men's Neoprene Life Vest"", 'Pelican Sunstream 100 Kayak'})"
0.010707332900713823,"frozenset({""Diamondback Women's Serene Classic Comfort Bi"", ""Glove It Women's Imperial Golf Glove"", 'Perfect Fitness Perfect Rip Deck', 'Field & Stream Sportsman 16 Gun Fire Safe', ""O'Brien Men's Neoprene Life Vest""})"
